"X400655" "X400659" "X400663" "X400680" "X400878" "X400882" "X400925" "X400964" "X400966" "X400968" "X400970" "X400974" "X400975" "X400976" "X400978" "X400993" "X400994" "X400999" "X401000" "X401006" "X401007" "X401008" "X401011" "X401012" "X401015" "X401017" "X401018" "X401021" "X401022" "X401026" "X401029" "X401030" "X401032" "X401034" "X401036" "X401060" "X401061" "X401064" "X401065" "X401070" "X401071" "X401074" "X401075" "X401077" "X401079" "X401081" "X401084" "X401086" "X401090" "X401094" "X401096" "X401098" "X401100" "X401106" "X401116" "X401117" "X401120" "X401121" "X401123" "X401125" "X401129" "X401132" "X401134" "X401147" "X401199" "X401201" "X401236" "X401371" "X401373" "X401404" "X401516" "X401519" "X401520" "X401522" "X401530" "X401544" "X401545" "X401546" "X401549" "X401550" "X401553" "X401554" "X401558" "X401560" "X401565" "X401568" "X401570" "X401574" "X401593" "X401600" "X401602" "X401604" "X401608" "X401625" "X401632" "X401634" "X401638" "X401642" "X401647" "X401653" "X401655" "X401657" "X401659" "X401661" "X401663" "X401694" "X401718" "X401722" "X401725" "X401728" "X401729" "X401730" "X401732" "X401735" "X401736" "X401737" "X401738" "X401743" "X401763" "X401764" "X401794" "X401796" "X401808" "X401812" "X401857" "X401858" "X401861" "X401865" "X401868" "X401881" "X401883" "X600005" "X600011" "X600028" "X600038" "X600052" "X600081" "X600083" "X600090" "X600096" "X600104" "X600132" "X600134" "X600140" "X600166" "X600173" "X600227" "X600262" "X600319" "X600346" "X600362" "X600458" "X600584" "X600621" "X600627" "X600632" "X600633" "X600635" "X600638" "X600648" "X600654" "X600666" "X600668" "X600671" "X600672" "X600686" "X600698" "X600711" "X600729" "X600751" "X600752" "X600763" "X600765" "X600767" "X600781" "X600783" "X600786" "X600789" "X600792" "X600797" "X600798" "X600799" "X600801" "X600809" "X600812" "X600816" "X600818" "X600823" "X600826" "X600828" "X600830" "X600831" "X600846" "X600867" "X600881" "X600890" "X600901" "X600909" "X600913" "X600915" "X600917" "X600949" "X600953" "X600955" "X600956" "X600967" "X601001" "X601003" "X601007" "X601017" "X601021" "X601044" "X601047" "X601052" "X601055" "X601056" "X601186" "X601216" "X601230" "X602030" "X602036" "X602039" "X602040" "X602055" "X602061" "X602085" "X602102" "X602107" "X602113" "X602133" "X602150" "X602162" "X602186" "X602190" "X602201" "X602210" "X602224" "X602305" "X602345" "X602363" "X602372" "X602382"
"Bacteroides_sp._DSM_12148" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Bacteroides_sp._EBA1-2" 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 2.32192809488736 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 4.64385618977472 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.8073549220576 0 0 0 0 0 0 0 1 0 0 2.32192809488736 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 3.16992500144231 0 0 0 0 0 0 0 0 0 0 0 2.58496250072116 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3
"Bacteroides_sp._EBA5-17" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1.58496250072116 0 1 1 0 1 0 0 0 0 0 3.16992500144231 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 2.32192809488736 0 0 2 3.16992500144231 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.8073549220576 0 2.32192809488736 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1.58496250072116
"Bacteroides_sp._XB12B" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"Bacteroides_sp._XB44A" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.16992500144231 0 0 0 0 0 0 0 0 3.8073549220576 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.16992500144231 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.24792751344359 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.4594316186373 0 0 0 0 0 0 0 0 0 0 0 6.04439411935845 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2.58496250072116 0 0 0 0 0 0
"Bacteroides_sp._XO77B42" 0 0 1.58496250072116 2.58496250072116 0 0 1 0 0 0 0 0 0 0 6.76818432477693 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.15987133677839 0 2.32192809488736 0 0 3.4594316186373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 1.58496250072116 0 0 0 0 1 0 0 0 0 1 0 4.58496250072116 0 0 7.91886323727459 0 0 0 0 0 6.58496250072116 0 0 0 0 5.58496250072116 0 4.4594316186373 0 0 0 0 0 0 0 0 0 1 4.75488750216347 0 0 2 0 0 0 0 0 0 0 1 7.34872815423108 1 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 8.92184093707449 0 1.58496250072116 0 1 0 0 1.58496250072116 4.90689059560852 0 0 1 1.58496250072116 0 0 0 0 0 0 0 6.28540221886225 0 0 0 0 0 0 0 0 0 0 0 0 0 5.32192809488736 1 0 0 0 0 0 0 0 0 1 0 8.82972273508606 4 0 0 2.58496250072116 0 0 0 0 0
"Bacteroides_stercoris" 0 0 0 0 0 0 0 0 0 2.8073549220576 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Bacteroides_thetaiotaomicron" 0 0 0 0 0 0 0 0 0 0 0 2.32192809488736 0 0 6.4262647547021 0 0 0 0 0 0 0 1 0 0 0 0 0 7.49185309632967 0 0 0 0 3.4594316186373 0 3.4594316186373 1.58496250072116 2 0 0 1 0 0 0 0 0 0 0 0 2.32192809488736 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 5.61470984411521 0 0 0 4 0 0 3.16992500144231 0 0 0 0 0 0 0 1 1 0 3.16992500144231 0 0 0 0 0 0 0 0 0 0 0 3.8073549220576 0 0 0 4.8073549220576 0 2.32192809488736 0 0 0 0 0 0 0 0 0 0 0 5.12928301694497 0 0 0 0 0 1.58496250072116 0 0 0 0 0 1 0 0 0 0 0 0 0 0 3 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 3.70043971814109 0 0 5.61470984411521 0 0 4 1.58496250072116 0 1.58496250072116 0 0 0 0 0 1 0 1.58496250072116 1 7.12928301694497 1 0 2 1 0 2.32192809488736 0 0 0 0 0 3.32192809488736 0 0 0 0 0 0 1 0 0 0 0 3.16992500144231 0 0 0 0 0 0 0 0 0 0 0 0 3 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"Bacteroides_uniformis" 0 0 0 4.58496250072116 0 0 0 1 0 0 0 2.8073549220576 0 0 3.58496250072116 6.12928301694497 0 0 0 0 1.58496250072116 1.58496250072116 3.90689059560852 0 0 0 1 0 0 0 0 0 4.58496250072116 2.58496250072116 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 6.88264304936184 0 4.58496250072116 0 4.24792751344359 0 0 0 6.4093909361377 0 1 1 0 0 2 0 0 0 1 3.8073549220576 2.32192809488736 2.32192809488736 2.32192809488736 1 2 0 0 0 0 0 1 2.8073549220576 0 0 0 0 0 0 0 0 3.16992500144231 2.58496250072116 2.32192809488736 0 0 0 0 2.58496250072116 2.58496250072116 0 4.32192809488736 0 1 0 0 0 0 0 0 1 0 1 0 0 3.70043971814109 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 6.78135971352466 0 0 0 0 2 1 0 0 1.58496250072116 0 1.58496250072116 1 0 0 0 0 0 2 0 1.58496250072116 0 2.58496250072116 0 0 0 0 0 0 0 0 3.70043971814109 1.58496250072116 0 0 0 0 6.7279204545632 0 0 2 4 1.58496250072116 4.85798099512757 2.32192809488736 0 0 0 0 0 0 5.95419631038687 3.16992500144231 0 1.58496250072116 0 6.44294349584873 4.4594316186373 3 0 0 0 0 1.58496250072116 0 6.28540221886225 1 0 1 0 0 0 0 0 2.58496250072116 0 0 7.4093909361377 0 1.58496250072116 0 6.98868468677217 2.58496250072116 0 0 0 4.64385618977472 1 0 0 2.32192809488736 0 0 1 0 4 0 7.15987133677839 0 1.58496250072116 1 0 0 3.58496250072116 4.8073549220576 1.58496250072116 3.16992500144231 2.32192809488736 0 0 4.08746284125034 0 3.70043971814109
"Bacteroides_vulgatus" 0 1.58496250072116 0 1 0 0 0 7.38370429247405 1 3.4594316186373 2 2.58496250072116 0 0 4.08746284125034 2.58496250072116 2.32192809488736 1.58496250072116 1 2.58496250072116 3 1 0 0 0 0 2 0 10.4988492065317 0 0 3.70043971814109 3.32192809488736 0 0 3.70043971814109 10.5147140541385 4.95419631038687 0 0 6.02236781302845 9.38370429247405 0 3.70043971814109 0 2.32192809488736 0 0 1 7.58496250072116 1.58496250072116 8.40514146313634 1 4 0 0 2.32192809488736 9.11894107272351 0 0 0 1.58496250072116 0 1 1 11.4782640315817 3.8073549220576 0 5.08746284125034 0 3.58496250072116 3.32192809488736 3.16992500144231 2.32192809488736 0 0 0 0 0 1.58496250072116 5.7279204545632 4.58496250072116 0 2.58496250072116 0 0 0 0 0 0 7.876516946565 1 1.58496250072116 0 1.58496250072116 0 0 0 0 1.58496250072116 0 4.32192809488736 0 1 0 0 0 0 0 1 5.85798099512757 1 0 4.16992500144231 0 0 0 0 0 4.90689059560852 1 2.32192809488736 1 0 1 1 1.58496250072116 0 0 4.52356195605701 0 0 0 0 0 0 4.95419631038687 0 3.70043971814109 0 0 1 0 0 0 0 0 3.32192809488736 0 0 0 1 1.58496250072116 2.32192809488736 1.58496250072116 2.8073549220576 0 2 1 2.32192809488736 4.90689059560852 3.70043971814109 1 0 0 3 7.48381577726426 2.32192809488736 4.58496250072116 3.16992500144231 5.12928301694497 3.58496250072116 7.91288933622996 2 0 0 0 1.58496250072116 0 5.49185309632967 6.2667865406949 0 4.58496250072116 3.70043971814109 1 7.84549005094437 0 6.6724253419715 9.00842862207058 2.32192809488736 1 7.76818432477693 5.4262647547021 0 8.74483383749955 1 4.75488750216347 4.08746284125034 1 6.32192809488736 0 0 0 2.58496250072116 0 1 11.0014081943928 1 3.32192809488736 0 8.62570884306447 3.32192809488736 1 7.11894107272351 0 3.8073549220576 1 11.8967108157261 0 4.95419631038687 1 0 4.85798099512757 0 0 0 0 0 0 4.32192809488736 1.58496250072116 3.8073549220576 2 3 0 2.58496250072116 1.58496250072116 1 8.51963625284321 8.38370429247405 5.4594316186373 0
"Bacteroides_xylanisolvens" 0 0 0 0 0 2 0 0 0 0 0 3.16992500144231 0 0 4.24792751344359 4.85798099512757 0 4.4594316186373 1 0 0 1.58496250072116 2.58496250072116 0 0 0 0 0 7.98299357469431 1.58496250072116 0 1.58496250072116 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 3.32192809488736 0 0 0 0 1 0 3 0 0 2.32192809488736 0 0 0 0 0 0 3.70043971814109 2 1.58496250072116 1.58496250072116 1 1.58496250072116 0 0 0 0 0 0 3 2.58496250072116 0 0 0 0 0 0 0 0 2.32192809488736 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 3.32192809488736 0 0 2.8073549220576 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 3.70043971814109 0 0 0 0 3 0 1 0 0 0 3.4594316186373 0 0 0 0 2 0 2 0 0 0 0 1 0 0 0 0 1 0 1.58496250072116 0 4 0 0 0 0 4 0 0 3 2.32192809488736 1.58496250072116 4 3 1 0 0 0 0 0 1 0 4.39231742277876 3.32192809488736 4.52356195605701 6.82017896241519 2.58496250072116 0 0 0 2 1.58496250072116 0 0 4.39231742277876 0 1.58496250072116 0 0 0 0 0 0 0 0 0 6.12928301694497 0 3.16992500144231 0 0 2 0 0 0 1 0 7.12928301694497 0 2.32192809488736 1.58496250072116 1 2.32192809488736 0 5.16992500144231 0 4.08746284125034 0 0 1.58496250072116 1 1 3.16992500144231 0 0 0 0 0 3.32192809488736 0 0 1
"Barnesiella_sp._EBA4-14" 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 4.32192809488736 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 2.58496250072116 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 3.16992500144231 0 4.32192809488736 0 0 0 0 0 0 0 2.8073549220576 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 4.58496250072116 0 0 0 0 0 0
"Bifidobacterium_adolescentis" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 4.24792751344359 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.90689059560852 0 0 0 0 0 0 0
"Bifidobacterium_angulatum" 0 0 3.70043971814109 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.85798099512757 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 2.32192809488736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.16992500144231 2 2.32192809488736 2 2.58496250072116 0 0 0 0 1 1.58496250072116 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 2.58496250072116 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Bifidobacterium_bifidum" 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.61470984411521 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 3.16992500144231 0 1 0 1 0 0 1 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Bifidobacterium_breve" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 2.32192809488736 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 1 0 2.8073549220576 0 1 0 0 0 0 3.16992500144231 0 0 0 0 0 0 0 1 0 3.32192809488736 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1.58496250072116 0 0 0 0 0 0 2.32192809488736 0 1 2 0 4.4594316186373 2.58496250072116 0 0 2 0 0 0 1.58496250072116 1 0 0 0 0 0 0 1 0 0 0 0 0 0 2.58496250072116 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 2.32192809488736 0 0 0 1.58496250072116 0 1 1 0 0 0 0 0 0 0 0 0 3 0 2.58496250072116 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"Bifidobacterium_catenulatum" 0 0 4.24792751344359 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 2.32192809488736 4.24792751344359 0 0 0 1.58496250072116 0 0 0 0 0 2.8073549220576 0 2.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.8073549220576 0 7.56224242422107 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 4.58496250072116 0 2.32192809488736 1 3.16992500144231 0 0 3.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 2.8073549220576 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 4.08746284125034 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 3.32192809488736 0 0
"Bifidobacterium_longum" 0 0 2 0 0 0 0 1.58496250072116 4.08746284125034 0 1.58496250072116 0 0 2.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 1 0 0 1 0 0 0 1 2 0 1.58496250072116 1 0 1.58496250072116 0 0 0 0 0 0 0 1.58496250072116 0 2.8073549220576 0 0 0 0 1 0 0 1.58496250072116 0 1.58496250072116 0 2 0 1.58496250072116 0 0 0 0 4.90689059560852 0 2 0 0 0 0 0 5.28540221886225 2.32192809488736 5.64385618977472 3.16992500144231 0 0 0 0 0 2.8073549220576 1.58496250072116 0 2 0 4.8073549220576 0 0 0 0 0 1.58496250072116 0 4.64385618977472 0 0 0 3 3.70043971814109 0 1 0 0 1.58496250072116 2 3.16992500144231 4.85798099512757 5.39231742277876 0 2.8073549220576 1 0 0 1 0 2 0 1 0 0 0 0 0 2 0 0 2.32192809488736 0 0 0 0 0 0 0 2.32192809488736 0 0 3.90689059560852 0 0 0 0 0 1 1.58496250072116 0 0 0 0 0 0 0 0 0 0 2.32192809488736 0 0 0 0 1.58496250072116 0 1 2 0 1 1.58496250072116 0 0 0 1.58496250072116 0 1 0 0 1 0 0 0 0 4.32192809488736 0 2.32192809488736 1.58496250072116 1 0 0 6.4594316186373 0 5.7279204545632 2 0 1.58496250072116 0 0 0 0 0 0 3 3.32192809488736 0 1 0 0 0 0 0 1 1.58496250072116 0 0 4.58496250072116 1 0 4.08746284125034 0 0 0 0 0 2 0 0 8.84235034341381 1 0 10.2312211807112 0
"Bifidobacterium_ruminantium" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Bifidobacterium_simiae" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
